Symbol,Total Cash,Debt Growth (QoQ),Net Cash,Total Debt,Net Cash Growth,Debt Growth (3Y),Debt Growth (YoY),Debt Growth (5Y),Cash / M.Cap,ROE,ROCE,ROIC (5Y),ROA,ROE (5Y),Rev / Employee,ROIC,ROA (5Y),Prof / Employee,Asset Turnover,F-Score,Inv. Turnover,Z-Score,Stock Price,Volume,RSI,RSI (W),RSI (M),EPS,PE Ratio,PB Ratio,PEG Ratio,EV/Earnings,EV/FCF,FCF Yield,PS Ratio,P/FCF,Est. EPS,Est. Rev. Growth,Div. Yield,Div. Growth,Div. ($),Years,Last Div.,Div. CAGR 5Y,Rev Gr. Next Q,Rev Gr. Next 5Y,Rev Gr. This Y,Rev Gr. Next Y,Rev Gr. This Q,Revenue,Est. EPS Growth,Assets,Market Cap,Forward PE,Forward PS,P/OCF,Fwd EV/S,Earnings Yield
HUDI,30430729.0,0.6069,15843071.0,14587658.0,0.0,0.0,-0.3289,0.0,0.7925,0.002,-0.0046,0.0287,0.001,0.0604,209212.0,-0.0184,0.027000000000000003,387.0,0.72,4.0,2.78,1.92,1.31,0,39.01,30.87,40.35,0.01,131.0,0.26,0.0,30.18,0.33,0.6345000000000001,0.27,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74270429.0,0.0,103594531.0,19990880.0,0.0,0.0,1.54,0.0,0.0069
SMSI,2808000.0,-0.12539999999999998,242000.0,2566000.0,-0.9373,-0.2409,-0.21359999999999998,-0.18170000000000003,0.011699999999999999,-1.167,-1.1516,-0.3663,-0.961,-0.409,125335.0,-1.1401000000000001,-0.33659999999999995,-296933.0,0.41,1.0,0.0,-11.45,1.05,61939,57.71,46.94,32.69,-3.94,0.0,0.51,0.0,0.0,0.0,-0.6940000000000001,1.0,0.0,-0.11,-0.1635,0.0,0.0,0.0,0.0,0.0,0.0,0.17489999999999997,0.0,0.364,0.4607,-0.0836,20555000.0,0.0,48046000.0,20626275.0,7.0,0.72,0.0,0.71,-2.3609
GRYP,4129000.0,-0.7095,-1468000.0,5597000.0,0.0,-0.3136,-0.6236,0.0,-0.0797,0.0,12.536900000000001,1.2048999999999999,-1.919,0.1576,6846333.0,0.0,-1.514,-7100000.0,1.85,2.0,0.0,-18.89,0.27,748084,61.4,37.94,31.12,-0.51,0.0,0.0,0.0,0.0,0.0,-0.2336,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3395,0.0,0.0,20539000.0,0.0,7632000.0,18411363.0,0.0,0.0,0.0,0.0,-1.1569
LVLU,4460000.0,0.027200000000000002,-34894000.0,39354000.0,0.0,0.16329999999999997,0.0070999999999999995,0.0,-1.859,-1.3519999999999999,-1.5258,-0.1989,-0.39,0.1,544633.0,-0.9936,-0.3588,-95321.0,2.23,3.0,5.34,-2.01,0.43,93582,45.5,26.16,34.48,-1.33,0.0,1.4,0.0,0.0,0.0,-0.014499999999999999,0.06,0.0,-0.1,-0.1176,0.0,0.0,0.0,0.0,0.0,0.0,-0.0412,0.0,-0.05,0.0276,-0.1003,315887000.0,0.0,108198000.0,18770114.0,17.36,0.06,7.22,0.17,-2.9454000000000002
LRE,9018894.0,-0.0666,-71226055.0,80244949.0,0.0,0.0,0.3151,0.0,-4.2106,0.179,-0.0009,0.3063,0.038,0.0,1715615.0,0.0373,0.0,56759.0,1.15,5.0,1.77,1.8,1.36,28770,48.61,37.04,35.66,0.3,4.03,0.58,0.0,22.18,0.0,-0.2663,0.14,0.0,0.24,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120093048.0,0.0,119384552.0,16915956.0,0.0,0.0,1.55,0.0,0.2349
BGI,1292604.0,-0.0692,-104044138.0,105336742.0,0.0,0.33390000000000003,-0.0171,0.0206,-5.5526,0.0,0.4894,-0.009399999999999999,-0.032,-1.5992,612331.0,0.0,-0.031400000000000004,-21483.0,0.91,4.0,1.19,0.34,0.94,47193,40.0,27.04,32.81,-0.32,0.0,0.0,0.0,0.0,0.0,-0.4393,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177576000.0,0.0,139482005.0,18737812.0,0.0,0.0,0.0,0.0,-0.3325
MTEK,2294679.0,-0.7363,1971191.0,323488.0,-0.7465,0.0,-0.7886,0.0,0.10880000000000001,-0.19399999999999998,-0.2053,0.9012,-0.11699999999999999,-0.1974,405264.0,-0.21969999999999998,-0.485,-82259.0,0.57,3.0,1.43,1.82,2.27,22180,56.55,47.01,52.95,-0.16,0.0,3.12,0.0,0.0,0.0,-0.133,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078953.0,0.0,9820104.0,18122693.0,0.0,0.0,0.0,0.0,-0.0681
GELS,15672.0,0.1168,-2440734.0,2456405.0,0.0,0.0,21.3304,0.0,-0.1226,-0.21,-0.2003,-0.3655,-0.16399999999999998,0.0,0.0,-0.15539999999999998,0.0,-295516.0,0.0,1.0,0.0,0.0,1.92,96750,56.03,51.04,0.0,-0.29,0.0,2.06,0.0,0.0,0.0,-0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13266118.0,19914349.0,0.0,0.0,0.0,0.0,-0.11869999999999999
MOGU,52796573.0,-0.7143999999999999,52692392.0,104181.0,-0.3519,0.0,-0.9645999999999999,0.0,881.1878999999999,-0.083,0.034300000000000004,-0.6737000000000001,-0.053,-0.43320000000000003,63337.0,-0.1433,-0.2896,-21891.0,0.15,1.0,1074.82,-13.8,2.2,103131,52.97,49.82,28.95,-0.84,0.0,0.0,0.0,0.0,0.0,-295.7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19507725.0,0.0,121603427.0,59797.0,0.0,0.0,0.0,0.0,-112.7574
AFMD,28158137.0,-0.11199999999999999,13606003.0,14552134.0,-0.8423,0.0496,-0.3885,0.2774,0.8123,-1.939,-2.7972,-0.7117,-1.073,-0.7848,12822.0,-2.3337,-0.42,-1022953.0,0.01,1.0,0.0,-25.44,1.1,166187,75.13,39.34,30.62,-5.12,0.0,0.86,0.0,0.0,0.0,-5.1678999999999995,17.19,0.0,-0.54,7.1383,0.0,0.0,0.0,0.0,0.0,0.0,2.8916000000000004,0.3926,-0.8737,2.2565,-0.7619,974444.0,0.0,45115116.0,16750250.0,0.0,5.44,0.0,1.02,-4.6414
DRRX,11803000.0,-0.8393999999999999,9597000.0,2206000.0,-0.0285,-0.5506,-0.8886,-0.3911,0.5153,-1.406,-0.7824,-0.8303,-0.307,-1.0276,96714.0,-1.6682,-0.3414,-396381.0,0.08,3.0,0.66,-45.39,0.58,57229,25.21,32.17,35.32,-0.27,0.0,2.04,0.0,0.0,0.0,-1.0247,9.17,0.0,-0.12,-0.8404,0.0,0.0,0.0,0.0,0.0,0.0,-0.8943000000000001,1.2376,-0.615,9.3593,-0.8371999999999999,2031000.0,0.0,18349000.0,18625200.0,0.0,8.84,0.0,4.28,-0.44689999999999996
IMG,374458.0,-0.4514,51768.0,322690.0,-0.9814,-0.1968,-0.35450000000000004,0.0227,0.0078000000000000005,-16.521,-350.3556,-2.2344999999999997,-2.0869999999999997,-1.9082,94223.0,-63.3663,-1.4862,-236842.0,0.83,3.0,3.05,-47.29,0.59,23850,50.08,43.71,34.46,-7.37,0.0,0.0,0.0,0.0,0.0,-0.9712999999999999,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904999999999999,1.3030000000000002,2.0968999999999998,3109345.0,0.0,2748491.0,6654380.0,0.0,2.75,0.0,2.72,-1.1745
INLF,951051.0,0.0,-3223990.0,4175041.0,0.0,0.0,0.0,0.0,-0.18,0.1509,0.1677,0.0,0.08439999999999999,0.0,135738.0,0.10460000000000001,0.0,12640.0,0.0,4.0,0.0,3.07,1.23,11375,40.12,43.51,0.0,0.08,15.38,2.0,0.0,15.62,120.28,0.0098,1.23,101.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14523935.0,0.0,16021243.0,17907500.0,0.0,0.0,45.36,0.0,0.0755
NAII,8663000.0,-0.0277,-53010000.0,61673000.0,0.0,0.3497,0.0764,0.2559,-2.8506,-0.094,-0.0697,0.039900000000000005,-0.048,0.038,411666.0,-0.0646,0.0248,-25760.0,0.77,1.0,5.38,1.63,3.0,16190,47.26,30.19,25.51,-1.29,0.0,0.23,0.0,0.0,0.0,-0.6676000000000001,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121853000.0,0.0,156128000.0,18596340.0,0.0,0.0,0.0,0.0,-0.41
PRTG,1764000.0,-0.2432,1736000.0,28000.0,0.0,0.0,-0.9978,0.0,0.1405,-6.744,-41.8958,-1.1301999999999999,-4.158,-0.5734,0.0,-8.7097,-0.4072,-9616714.0,0.0,2.0,0.0,0.0,10.76,209192,61.98,63.33,40.29,-64.64,0.0,8.84,0.0,0.0,0.0,-0.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706000.0,12354059.0,0.0,0.0,0.0,0.0,-5.449
LEDS,2460000.0,-0.35509999999999997,-527000.0,2987000.0,0.0,-0.31120000000000003,-0.43450000000000005,-0.1888,-0.03,-0.41100000000000003,-0.1602,-0.3107,-0.07400000000000001,-0.8665999999999999,127414.0,-0.2803,-0.14679999999999999,-8948.0,1.05,6.0,1.48,-10.33,2.15,58390,50.19,58.61,53.1,-0.14,0.0,4.88,0.0,0.0,14.6,0.0705,1.19,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14780000.0,0.0,23186000.0,17550076.0,0.0,0.0,11.24,0.0,-0.0591
QNTM,11491791.0,1.2114,10666869.0,824922.0,0.0294,0.1406,1.432,-0.12279999999999999,0.6820999999999999,-1.119,-1.3572,-1.0796999999999999,-0.85,-0.836,0.0,-1.3125,-0.6634,-835454.0,0.0,1.0,0.0,0.0,6.8,41208,51.57,48.87,37.74,-13.12,0.0,1.36,0.0,0.0,0.0,-0.4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17119224.0,15638286.0,0.0,0.0,0.0,0.0,-0.9081999999999999
JFU,165262783.0,-0.2143,163677313.0,1585469.0,-0.5065999999999999,0.0,-0.304,0.0,205.96169999999998,0.002,0.0,-0.11720000000000001,0.002,-0.20559999999999998,192689.0,-0.0139,-0.1528,3984.0,0.09,1.0,0.0,0.0,1.49,39099,58.63,44.46,29.98,0.17,7.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53182094.0,0.0,563982180.0,794698.0,1.32,0.0,0.0,0.0,1.3837000000000002
GYRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.93,55,39.21,38.43,41.07,0.17,46.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17429532.0,0.0,0.0,0.0,0.0,0.0
AMS,11275000.0,0.063,-10633000.0,21908000.0,0.0,0.1074,0.397,0.0587,-0.5951,0.087,0.0681,-0.0364,0.037000000000000005,-0.0212,345610.0,-0.0321,-0.011000000000000001,26659.0,0.48,5.0,0.0,1.46,2.7,600,50.55,41.31,46.76,0.33,8.18,0.71,0.0,13.04,0.0,-0.41840000000000005,0.63,0.0,0.01,0.3514,0.0,0.0,0.0,0.0,0.05,0.0,0.19949999999999998,0.0,0.23629999999999998,0.0,0.6709999999999999,28340000.0,-0.8332999999999999,60197000.0,17866500.0,33.42,1.04,106.99,1.66,0.12240000000000001
SNYR,5162979.0,-0.1402,-22352368.0,27515347.0,0.0,0.0,-0.0037,0.0,-1.2786,-0.09,-7.527,0.0,0.16399999999999998,0.0,1658773.0,0.5085999999999999,0.0,101189.0,2.69,4.0,4.11,-0.13,2.03,44860,41.82,34.67,49.95,0.28,7.39,0.0,0.0,18.75,0.0,-0.2748,0.5,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.958,0.0,-0.9570000000000001,0.1597,-0.97,34834243.0,0.0,16343101.0,17481941.0,10.15,28.22,0.0,64.31,0.1216
IPM,10588534.0,-0.2184,10514044.0,74490.0,-0.2207,-0.3225,-0.0327,-0.3718,0.6054999999999999,-0.49700000000000005,-0.7408,-0.12380000000000001,-0.406,-0.092,19612.0,-0.4277,-0.07980000000000001,-150468.0,0.05,3.0,0.0,-0.68,1.88,10865,50.52,42.69,44.67,-0.91,0.0,1.46,0.0,0.0,0.0,-0.1739,15.81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671,0.0,20.8806,0.11,1.245,1098280.0,0.0,15872530.0,17365541.0,0.0,0.72,0.0,0.29,-0.4852
GIGM,35094000.0,0.0,35094000.0,0.0,-0.0834,0.0,0.0,0.0,2.0225,-0.055,-0.0567,-0.0602,-0.052000000000000005,-0.0496,30927.0,-0.0908,-0.0458,-24115.0,0.07,1.0,0.0,0.0,1.57,1155,47.3,52.39,53.15,-0.21,0.0,0.43,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2969000.0,0.0,42772000.0,17351954.0,0.0,0.0,0.0,0.0,-0.1334
RENT,86500000.0,0.0172,-292900000.0,379400000.0,0.0,0.0665,0.0675,0.0,-17.7624,0.0,-0.2357,-0.0263,-0.272,7.327000000000001,290788.0,-0.2412,-0.4276,-66382.0,1.19,4.0,0.0,-5.64,4.35,18619,46.31,36.32,27.21,-18.51,0.0,0.0,0.0,0.0,0.0,-0.4366,0.05,0.0,-2.25,0.023700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.06570000000000001,0.0,-0.018600000000000002,0.027200000000000002,0.044199999999999996,306200000.0,0.0,240000000.0,16489849.0,0.0,0.05,1.28,0.97,-4.239
CLDI,9591000.0,-0.22010000000000002,2555000.0,7036000.0,0.0,-0.3054,-0.0276,0.0,0.1576,0.0,-4.5233,0.0,-2.747,0.0,0.0,-2.541,0.0,-850500.0,0.0,3.0,0.0,0.0,0.48,83059,39.14,31.1,7.04,-2.97,0.0,10.57,0.0,0.0,0.0,-1.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14182000.0,16208419.0,0.0,0.0,0.0,0.0,-1.4691999999999998
LPTX,48072000.0,0.0,48072000.0,0.0,-0.3287,0.0,0.0,0.0,2.7866000000000004,-1.375,-1.9108,-1.08,-1.069,-0.9621999999999999,0.0,-1.9989,-0.76,-1303635.0,0.0,1.0,0.0,0.0,0.42,217019,54.21,30.83,38.08,-1.81,0.0,0.49,0.0,0.0,0.0,-3.4953,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49124000.0,17251264.0,0.0,0.0,0.0,0.0,-3.9295
MDRR,6072736.0,-0.0043,-43928326.0,50001062.0,0.0,-0.0699,-0.18510000000000001,-0.034300000000000004,-2.1387,0.002,0.0,-0.0079,0.0,-0.2748,0.0,0.057999999999999996,0.0,0.0,0.13,5.0,0.0,0.0,11.88,0,48.29,45.14,41.03,0.02,495.0,1.37,0.0,2342.27,16.71,0.18789999999999998,2.11,5.32,0.0,0.0,0.0204,3.0417,0.24,0.0,0.07,-0.054000000000000006,0.0,0.0,0.0,0.0,0.0,9735127.0,0.0,75097702.0,20540199.0,0.0,0.0,11.44,0.0,0.0013
COOT,917565.0,0.154,-13692976.0,14610541.0,0.0,0.0,0.0,0.0,-0.7968999999999999,0.0,0.0,0.3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74,32907,34.29,34.63,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20935477.0,17183512.0,0.0,0.0,0.0,0.0,0.0
RMCO,309488.0,-0.0144,-300250.0,609738.0,0.0,0.5181,-0.7392,0.0,-0.0175,-0.009000000000000001,0.0015,0.0,-0.008,0.0,0.0,-0.0219,0.0,0.0,0.05,5.0,0.0,7.42,1.15,13978,51.96,51.93,28.12,-0.01,0.0,1.26,0.0,0.0,26.97,0.0377,21.22,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807089.0,0.0,15040664.0,17127826.0,0.0,0.0,26.5,0.0,-0.0067
XTKG,4319826.0,-0.050199999999999995,-5070976.0,9390802.0,0.0,2.4606,1.2009999999999998,0.0,-0.3151,-0.5379999999999999,-0.4539,-0.43700000000000006,-0.336,-0.6988,85585.0,-0.37689999999999996,-0.3224,-351812.0,0.08,2.0,0.0,-2.33,1.24,58573,62.39,35.51,33.62,301.77,0.0,0.13,0.0,0.0,0.0,-0.37549999999999994,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15234138.0,0.0,171259630.0,16094520.0,0.0,0.0,0.0,0.0,-3.8909
JDZG,8586236.0,-0.33590000000000003,8299238.0,286998.0,0.0,0.0,0.0,0.0,0.4892,0.755,0.5251,0.0,0.491,0.0,0.0,0.47740000000000005,0.0,0.0,0.81,2.0,0.0,11.81,0.69,256015,63.29,32.52,0.0,0.03,21.9,1.84,0.0,6.67,6.1,0.08380000000000001,7.72,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196237.0,0.0,10307634.0,16964830.0,0.0,0.0,11.93,0.0,0.0766
NRXS,3696870.0,-0.0078000000000000005,3223465.0,473405.0,0.0,0.0253,1.111,0.0,0.1934,0.0,-3.4709,1.8443,-3.5669999999999997,0.0,127901.0,-2.8164,0.0,-402513.0,1.13,2.0,11.05,-17.56,2.35,26900,60.03,47.95,38.11,-1.22,0.0,8.06,0.0,0.0,0.0,-0.3675,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.8378,1.1859,1142.6127000000001,2685925.0,0.0,4757572.0,16668637.0,0.0,0.02,0.0,0.02,-0.5071
BFRG,5435983.0,0.0,5435983.0,0.0,1.0711,0.0,0.0,0.0,0.3262,-1.3419999999999999,-1.4053,0.0992,-1.179,0.0,0.0,-1.4578,0.0,-639876.0,0.0,1.0,0.0,0.0,1.8,99365,50.66,44.93,44.38,-0.85,0.0,3.36,0.0,0.0,0.0,-0.33659999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551830.0,16665479.0,0.0,0.0,0.0,0.0,-0.42229999999999995
GLYC,10720178.0,-0.745,10653334.0,66844.0,-0.7401000000000001,-0.6735,-0.9173,-0.55,0.6566,-2.307,-7.1288,-2.1353999999999997,-1.774,-0.9762000000000001,0.0,-7.4417,-0.8062,-9469789.0,0.0,1.0,0.0,0.0,0.26,209748,60.41,45.29,38.33,-0.59,0.0,3.05,0.0,0.0,0.0,-1.9154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11091454.0,16225246.0,0.0,0.0,0.0,0.0,-2.3346
TDTH,194113.0,-0.1211,-953194.0,1147307.0,0.0,0.0,-0.4542,0.0,-0.4936,-7.919,-4.7548,0.0,-1.8330000000000002,0.0,9309.0,-10.5295,0.0,-162457.0,0.11,1.0,0.0,-14.71,0.26,1451965,36.99,32.03,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-4.9263,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465435.0,0.0,3034249.0,1931038.0,0.0,0.0,0.0,0.0,-4.2065
SKYQ,3314913.0,-0.1363,-7628447.0,10943360.0,0.0,0.0,0.0,0.0,-0.495,-1.198,-0.5645,0.0,-0.534,0.0,805662.0,-0.33520000000000005,0.0,-507880.0,0.85,2.0,0.0,-1.11,0.8,17244,54.45,24.58,0.0,-0.77,0.0,1.34,0.0,0.0,0.0,-0.5822999999999999,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23364188.0,0.0,26947243.0,15409467.0,0.0,0.0,0.0,0.0,-0.9558
AIFU,115574640.0,0.0043,87269500.0,28305141.0,-0.5328,0.0383,-0.32530000000000003,0.0163,223.60229999999999,0.19699999999999998,-0.3062,0.0454,0.111,0.1352,52642.0,-0.1301,0.07519999999999999,13241.0,0.44,4.0,0.0,1.83,0.16,1884196,41.65,25.39,22.04,1.15,0.12,0.0,0.0,0.0,0.0,48.300399999999996,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.15,-0.0897,0.0,0.0,-0.88,0.11810000000000001,0.0,247785205.0,0.0,569021796.0,390289.0,20.41,0.0,0.02,0.0,159.685
PSHG,70314000.0,-0.036699999999999997,22805000.0,47509000.0,0.8568000000000001,-0.0168,-0.136,0.0803,1.3588,0.161,0.1429,0.0998,0.132,0.09720000000000001,414431.0,0.12960000000000002,0.068,198564.0,0.28,6.0,17.44,0.03,1.35,5837,39.96,29.05,26.11,1.11,1.22,0.06,0.0,0.0,0.0,0.7436,0.19,1.34,0.28,-0.0014000000000000002,0.0,0.0,0.0,0.0,0.15,0.0,-0.0622,0.0,-0.0316,0.3145,-0.0776,87445000.0,-0.0345,330393000.0,16783470.0,1.8,0.2,0.28,0.0,2.4962999999999997
DTSS,268101.0,-0.0409,-1047887.0,1315988.0,0.0,0.1277,0.6972,0.0337,-0.062,-6.042999999999999,-3.7749,-2.1395,-2.459,-0.5462,1313449.0,-2.8005,-1.4506000000000001,-350562.0,9.21,3.0,183.39,-5.54,2.18,23658,56.49,46.2,34.64,-4.09,0.0,5.23,0.0,0.0,0.0,-0.1398,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47284153.0,0.0,5903533.0,16908953.0,0.0,0.0,0.0,0.0,-0.7464
IPW,2877457.0,0.0473,-6668323.0,9545780.0,0.0,0.0165,-0.2681,0.41490000000000005,-0.37729999999999997,-0.006,0.0245,0.0333,-0.003,0.1166,1263189.0,-0.057999999999999996,-0.008,-2145.0,1.72,4.0,3.51,2.37,0.53,28098,46.63,41.21,39.27,0.0,0.0,0.81,0.0,0.0,0.0,-0.0528,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135,0.0,0.08310000000000001,0.7715000000000001,-0.0207,80844081.0,0.0,43869572.0,17674394.0,27.32,0.37,0.0,0.5,-0.0078000000000000005
SIF,3143000.0,-0.2173,-26538000.0,29681000.0,0.0,-0.06860000000000001,-0.2995,-0.0634,-1.5515999999999999,-0.138,-0.0233,-0.058600000000000006,-0.043,-0.08259999999999999,325672.0,-0.0659,-0.0322,-17529.0,0.8,3.0,8.09,1.54,2.7,10471,52.52,34.08,43.03,-0.71,0.0,0.51,0.0,0.0,0.0,-0.34619999999999995,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,79464000.0,0.0,80982000.0,17104055.0,0.0,0.0,0.0,0.0,-0.2501
EDSA,1563502.0,0.0,1563502.0,0.0,-0.6268,0.0,0.0,0.0,0.0935,-2.137,-2.6979,-1.8981000000000001,-1.242,-1.2228,0.0,-3.1167000000000002,-0.9228000000000001,-381803.0,0.0,1.0,0.0,0.0,2.36,2305,51.5,45.73,33.1,-1.87,0.0,7.38,0.0,0.0,0.0,-0.2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164181.0,16713978.0,0.17,0.0,0.0,0.0,-0.3655
EDTK,17456245.0,0.020099999999999996,3939968.0,13516277.0,-0.6393,0.0,0.004,0.0,0.2302,-0.326,-0.1999,-0.0417,-0.193,-0.0492,8794.0,-0.2626,-0.0412,-102699.0,0.02,1.0,0.0,0.62,1.04,2314,55.69,50.84,43.01,-0.48,0.0,0.89,0.0,0.0,0.0,-0.1578,27.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624365.0,0.0,34693595.0,17114655.0,0.0,0.0,0.0,0.0,-0.426
HOOK,39782000.0,-0.6903,38907000.0,875000.0,-0.648,-0.5646,-0.8665999999999999,-0.39280000000000004,2.4442,-0.555,-0.7532,-0.7615000000000001,-0.376,-0.5942000000000001,505126.0,-0.9878,-0.40759999999999996,-500034.0,0.38,2.0,0.0,-7.09,1.32,1263233,72.06,36.89,32.13,-3.47,0.0,0.31,0.0,0.0,0.0,-4.8481,0.36,0.0,-1.41,-0.1562,0.0,0.0,0.0,0.0,0.0,0.0,1.669,-0.1423,-0.5532,-0.9481,-0.9059,43946000.0,0.0,82545000.0,15917930.0,0.0,0.0,0.0,0.0,-2.733
MGIH,13346584.0,-0.5597,7088408.0,6258176.0,1.6109,0.0,-0.626,0.0,0.4286,-0.247,-0.2414,0.0,-0.171,0.0,77371.0,-0.1857,0.0,-17611.0,0.75,3.0,4.47,1.51,1.47,1166,44.56,45.46,45.49,-0.78,0.0,0.53,0.0,0.0,0.0,-0.3822,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38530773.0,0.0,43637106.0,16537500.0,0.0,0.0,0.0,0.0,-0.5303
MHUA,35855210.0,-0.3247,27909244.0,7945966.0,-0.3356,0.0,0.1661,0.0,3.9243,0.071,0.09519999999999999,0.1168,0.061,0.13720000000000002,157066.0,0.0682,0.1112,17575.0,0.54,5.0,50.25,2.48,0.26,329826,32.05,35.84,41.91,0.4,0.69,0.04,0.0,0.0,0.0,2.2347,0.07,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96909642.0,0.0,186239116.0,7111967.0,0.0,0.0,0.49,0.0,1.5247
ROMA,5873193.0,0.0,5873193.0,0.0,107.3058,0.0,0.0,0.0,0.4023,-0.752,-2.4306,0.0,-0.609,0.0,73221.0,-0.3654,0.0,-196316.0,0.23,1.0,0.0,8.66,1.38,81121,88.28,72.93,65.82,-0.25,0.0,1.91,0.0,0.0,0.0,-0.28190000000000004,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025089.0,0.0,8592977.0,14599170.0,0.0,0.0,0.0,0.0,-0.1883
